handle,account_id,status_id,created_at,favs,boosts,replies,is_reply,is_boost,has_media,lang,tags_json,hour,daypart
realTuckFrumper@mastodon.social,109520768124043522,115057988695668417,2025-08-19 23:19:39.465000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057974537606755,2025-08-19 23:16:03.479000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057967192364422,2025-08-19 23:14:11.352000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057967007270926,2025-08-19 23:14:08.526000+00:00,2,1,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057945935080162,2025-08-19 23:08:46.989000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057944565403908,2025-08-19 23:08:26.087000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057944225815715,2025-08-19 23:08:20.906000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057930649262477,2025-08-19 23:04:53.748000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057923352554130,2025-08-19 23:03:02.407000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057922699174158,2025-08-19 23:02:52.438000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057917714057508,2025-08-19 23:01:36.370000+00:00,0,0,0,False,False,False,en,[],23,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057902615900999,2025-08-19 22:57:45.995000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057901451091063,2025-08-19 22:57:28.219000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057901409750324,2025-08-19 22:57:27.590000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057859930252781,2025-08-19 22:46:54.660000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057858448789873,2025-08-19 22:46:32.069000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057837169632243,2025-08-19 22:41:07.362000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057831222849515,2025-08-19 22:39:36.623000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057823268157237,2025-08-19 22:37:35.248000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057816931759904,2025-08-19 22:35:58.556000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057816449596674,2025-08-19 22:35:51.198000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057816384567658,2025-08-19 22:35:50.204000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057815463397901,2025-08-19 22:35:36.155000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057795175751067,2025-08-19 22:30:26.585000+00:00,1,1,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057794979035230,2025-08-19 22:30:23.586000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057794955509185,2025-08-19 22:30:23.223000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057793844265873,2025-08-19 22:30:06.270000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057793579363784,2025-08-19 22:30:02.233000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057788427114181,2025-08-19 22:28:43.610000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057770432249837,2025-08-19 22:24:09.030000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057756033076299,2025-08-19 22:20:29.316000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057754814391752,2025-08-19 22:20:10.720000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057748861340187,2025-08-19 22:18:39.884000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057747183274763,2025-08-19 22:18:14.285000+00:00,1,1,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057747105014690,2025-08-19 22:18:13.084000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057732107529794,2025-08-19 22:14:24.242000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057725172058992,2025-08-19 22:12:38.415000+00:00,1,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057724181232139,2025-08-19 22:12:23.295000+00:00,1,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057723984502234,2025-08-19 22:12:20.294000+00:00,1,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057718083069467,2025-08-19 22:10:50.247000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057709723170857,2025-08-19 22:08:42.685000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057703326418159,2025-08-19 22:07:05.079000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057703232528581,2025-08-19 22:07:03.642000+00:00,1,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057703171116222,2025-08-19 22:07:02.707000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057702093741702,2025-08-19 22:06:46.268000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057701986414942,2025-08-19 22:06:44.633000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057694112942950,2025-08-19 22:04:44.490000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057687655633147,2025-08-19 22:03:05.967000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057681502412372,2025-08-19 22:01:32.073000+00:00,0,0,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057680557307903,2025-08-19 22:01:17.656000+00:00,1,1,0,False,False,False,en,[],22,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057659404527615,2025-08-19 21:55:54.884000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057658695248512,2025-08-19 21:55:44.058000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057658592194188,2025-08-19 21:55:42.487000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057638186014765,2025-08-19 21:50:31.112000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057637911333547,2025-08-19 21:50:26.925000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057637741228946,2025-08-19 21:50:24.325000+00:00,1,1,1,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057636492755842,2025-08-19 21:50:05.275000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057606795433227,2025-08-19 21:42:32.131000+00:00,1,0,0,False,False,True,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057594449958026,2025-08-19 21:39:23.763000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057594447032288,2025-08-19 21:39:23.713000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057593155929073,2025-08-19 21:39:04.007000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057592883489481,2025-08-19 21:38:59.856000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057585862211035,2025-08-19 21:37:12.713000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057578781350502,2025-08-19 21:35:24.669000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057572683766733,2025-08-19 21:33:51.625000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057572318474205,2025-08-19 21:33:46.056000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057558592905885,2025-08-19 21:30:16.625000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057558229838884,2025-08-19 21:30:11.077000+00:00,0,0,1,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057550857606066,2025-08-19 21:28:18.593000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057550488346873,2025-08-19 21:28:12.957000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057536320045570,2025-08-19 21:24:36.760000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057528442962058,2025-08-19 21:22:36.569000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057514914634891,2025-08-19 21:19:10.138000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057514806831129,2025-08-19 21:19:08.500000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057508046850623,2025-08-19 21:17:25.347000+00:00,2,1,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057507943810808,2025-08-19 21:17:23.785000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057506876354023,2025-08-19 21:17:07.517000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057506813194652,2025-08-19 21:17:06.521000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057495168320696,2025-08-19 21:14:08.834000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057492281215386,2025-08-19 21:13:24.780000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057485822504013,2025-08-19 21:11:46.231000+00:00,1,1,1,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057485415988755,2025-08-19 21:11:40.029000+00:00,3,3,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057471609512014,2025-08-19 21:08:09.356000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057470667261788,2025-08-19 21:07:54.977000+00:00,1,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057463789675122,2025-08-19 21:06:10.036000+00:00,0,1,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057463304432298,2025-08-19 21:06:02.660000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057457396691404,2025-08-19 21:04:32.483000+00:00,0,0,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057456439118882,2025-08-19 21:04:17.920000+00:00,3,1,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057456073688396,2025-08-19 21:04:12.298000+00:00,0,1,0,False,False,False,en,[],21,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057429696975093,2025-08-19 20:57:29.846000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057429522140954,2025-08-19 20:57:27.216000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057429283052336,2025-08-19 20:57:23.504000+00:00,2,1,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057413424453767,2025-08-19 20:53:21.524000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057406996497443,2025-08-19 20:51:43.440000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057406455491847,2025-08-19 20:51:35.183000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057405535556656,2025-08-19 20:51:21.145000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057405344375975,2025-08-19 20:51:18.234000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057387692662263,2025-08-19 20:46:48.887000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057380541852068,2025-08-19 20:44:59.774000+00:00,0,1,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057380476826527,2025-08-19 20:44:58.780000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057357964621564,2025-08-19 20:39:15.270000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057357722433184,2025-08-19 20:39:11.580000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057357661065888,2025-08-19 20:39:10.641000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057356492016957,2025-08-19 20:38:52.800000+00:00,1,2,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057336293659726,2025-08-19 20:33:44.597000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057334574542197,2025-08-19 20:33:18.367000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057332430197892,2025-08-19 20:32:45.649000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057314899647392,2025-08-19 20:28:18.152000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057314142684857,2025-08-19 20:28:06.604000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057313935291566,2025-08-19 20:28:03.436000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057312801942345,2025-08-19 20:27:46.162000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057312741076134,2025-08-19 20:27:45.213000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057299117368575,2025-08-19 20:24:17.337000+00:00,1,1,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057291761164885,2025-08-19 20:22:25.086000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057291437011279,2025-08-19 20:22:20.142000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057291379866510,2025-08-19 20:22:19.270000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057270955963980,2025-08-19 20:17:07.627000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057269113693504,2025-08-19 20:16:39.516000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057248440828592,2025-08-19 20:11:24.072000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057247817954790,2025-08-19 20:11:14.567000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057247451439919,2025-08-19 20:11:08.978000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057239857161719,2025-08-19 20:09:13.093000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057234071801478,2025-08-19 20:07:44.817000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057232340722258,2025-08-19 20:07:18.407000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057230814342443,2025-08-19 20:06:55.116000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057227076627226,2025-08-19 20:05:58.082000+00:00,1,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057225779759912,2025-08-19 20:05:38.300000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057225585030083,2025-08-19 20:05:35.319000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057223552975064,2025-08-19 20:05:04.319000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057216853327646,2025-08-19 20:03:22.098000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057208841105721,2025-08-19 20:01:19.828000+00:00,0,0,0,False,False,False,en,[],20,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057202389583819,2025-08-19 19:59:41.384000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057202224304030,2025-08-19 19:59:38.864000+00:00,1,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057201067350243,2025-08-19 19:59:21.211000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057180408211671,2025-08-19 19:54:06.063000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057180282142351,2025-08-19 19:54:04.055000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057179357985161,2025-08-19 19:53:51.631000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057158195735783,2025-08-19 19:48:27.042000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057156957693103,2025-08-19 19:48:08.209000+00:00,1,1,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057143773581426,2025-08-19 19:44:46.978000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057135619998919,2025-08-19 19:42:42.567000+00:00,0,1,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057135501004112,2025-08-19 19:42:40.747000+00:00,1,1,1,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057121291214847,2025-08-19 19:39:03.933000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057114573297287,2025-08-19 19:37:21.415000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057113760446639,2025-08-19 19:37:09.012000+00:00,0,0,1,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057093197559631,2025-08-19 19:31:55.250000+00:00,0,1,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057085969257961,2025-08-19 19:30:04.970000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057084446644186,2025-08-19 19:29:41.731000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057078712643846,2025-08-19 19:28:14.225000+00:00,1,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057077271587650,2025-08-19 19:27:52.238000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057071280959397,2025-08-19 19:26:20.992000+00:00,1,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057071082043765,2025-08-19 19:26:17.794000+00:00,0,1,1,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057070394629210,2025-08-19 19:26:07.304000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057070148064008,2025-08-19 19:26:03.543000+00:00,0,2,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057049091059078,2025-08-19 19:20:42.238000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057048735285318,2025-08-19 19:20:36.807000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057027631017200,2025-08-19 19:15:14.787000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057027024606045,2025-08-19 19:15:05.590000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057026966505087,2025-08-19 19:15:04.650000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057011414430139,2025-08-19 19:11:07.348000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057005303341300,2025-08-19 19:09:34.092000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057004997431154,2025-08-19 19:09:29.434000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057004493963696,2025-08-19 19:09:21.741000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057004155851613,2025-08-19 19:09:16.580000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057004068821543,2025-08-19 19:09:15.252000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115057003997352128,2025-08-19 19:09:14.161000+00:00,0,0,1,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056982180197628,2025-08-19 19:03:41.266000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056981798221965,2025-08-19 19:03:35.446000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056981449016944,2025-08-19 19:03:30.108000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056981164782586,2025-08-19 19:03:25.766000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056980822638499,2025-08-19 19:03:20.545000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056980364540833,2025-08-19 19:03:13.556000+00:00,0,0,0,False,False,False,en,[],19,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056959636248677,2025-08-19 18:57:57.267000+00:00,0,1,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056959582015095,2025-08-19 18:57:56.438000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056959513163082,2025-08-19 18:57:55.426000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056958938469344,2025-08-19 18:57:46.616000+00:00,1,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056943885922041,2025-08-19 18:53:56.932000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056938073137978,2025-08-19 18:52:28.240000+00:00,2,2,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056937533422804,2025-08-19 18:52:20.006000+00:00,1,1,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056936503299714,2025-08-19 18:52:04.284000+00:00,2,2,1,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056927852345025,2025-08-19 18:49:52.278000+00:00,1,1,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056920527627501,2025-08-19 18:48:00.543000+00:00,0,1,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056920168610510,2025-08-19 18:47:55.039000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056914182657050,2025-08-19 18:46:23.700000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056913834760008,2025-08-19 18:46:18.406000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056913375776531,2025-08-19 18:46:11.386000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056913140335044,2025-08-19 18:46:07.798000+00:00,1,1,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056905228550839,2025-08-19 18:44:07.069000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056895765787869,2025-08-19 18:41:42.678000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056895074779305,2025-08-19 18:41:32.133000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056888860885230,2025-08-19 18:39:57.317000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056887421611274,2025-08-19 18:39:35.358000+00:00,0,0,0,False,False,False,en,[],18,Evening
realTuckFrumper@mastodon.social,109520768124043522,115056887334604284,2025-08-19 18:39:34.046000+00:00,0,0,0,False,False,False,en,[],18,Evening
